ip;asn;holder
74.125.100.138;15169;GOOGLE - Google LLC
82.94.228.143;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:2000:3c::f;3265;XS4ALL-NL - Xs4all Internet BV
74.125.111.169;15169;GOOGLE - Google LLC
74.125.154.134;15169;GOOGLE - Google LLC
2a00:1450:400f:8::6;15169;GOOGLE - Google LLC
62.231.75.211;8708;RCS-RDS - RCS & RDS SA
173.194.27.234;15169;GOOGLE - Google LLC
149.3.176.46;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
173.194.26.41;15169;GOOGLE - Google LLC
2001:4860:4007:5::9;15169;GOOGLE - Google LLC
2001:4860:4007:5::8;15169;GOOGLE - Google LLC
173.194.60.249;15169;GOOGLE - Google LLC
2607:f8b0:4002:1b::7;15169;GOOGLE - Google LLC
2607:f8b0:4002:1b::9;15169;GOOGLE - Google LLC
173.194.60.233;15169;GOOGLE - Google LLC
173.194.12.237;15169;GOOGLE - Google LLC
74.125.103.106;15169;GOOGLE - Google LLC
208.117.239.141;43515;YOUTUBE - Google Ireland Limited
173.194.143.205;15169;GOOGLE - Google LLC
173.194.24.9;15169;GOOGLE - Google LLC
2607:f8b0:400f:4::a;15169;GOOGLE - Google LLC
173.194.54.202;15169;GOOGLE - Google LLC
74.125.157.201;15169;GOOGLE - Google LLC
74.125.157.198;15169;GOOGLE - Google LLC
173.194.24.6;15169;GOOGLE - Google LLC
74.125.155.134;15169;GOOGLE - Google LLC
2607:f8b0:4004:26::6;15169;GOOGLE - Google LLC
74.125.155.153;15169;GOOGLE - Google LLC
74.125.172.73;15169;GOOGLE - Google LLC
2607:f8b0:4005:15::17;15169;GOOGLE - Google LLC
74.125.157.207;15169;GOOGLE - Google LLC
2607:f8b0:4005:15::6;15169;GOOGLE - Google LLC
173.194.130.73;15169;GOOGLE - Google LLC
74.125.0.55;15169;GOOGLE - Google LLC
74.125.174.105;15169;GOOGLE - Google LLC
206.111.13.50;2828;XO-AS15 - MCI Communications Services
206.111.13.51;2828;XO-AS15 - MCI Communications Services
84.208.42.15;41164;GET-NO - Get AS
2a02:fe0:1:6006::f;41164;GET-NO - Get AS
173.194.151.87;15169;GOOGLE - Google LLC
2a00:1450:4001:29::7;15169;GOOGLE - Google LLC
173.194.160.70;15169;GOOGLE - Google LLC
111.168.255.211;2518;BIGLOBE BIGLOBE Inc.
2404:6800:400a:8::9;15169;GOOGLE - Google LLC
193.212.4.44;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4600:9:308::c;2119;TELENOR-NEXTEL - Telenor Norge AS
184.150.152.147;577;BACOM - Bell Canada
2607:f8b0:400b:7::a;15169;GOOGLE - Google LLC
2620:11a:a00d::14;43515;YOUTUBE - Google Ireland Limited
2620:11a:a00a::14;36040;YOUTUBE - Google LLC
194.78.0.143;5432;BELGACOM-SKYNET-AS - Proximus NV
2a02:a000:2:202::f;5432;BELGACOM-SKYNET-AS - Proximus NV
194.122.80.15;36040;YOUTUBE - Google LLC
2a00:1450:401c:12::6;15169;GOOGLE - Google LLC
149.3.177.83;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
196.23.168.140;3741;IS
2c0f:fc00:a000:400::c;3741;IS
208.117.252.73;36040;YOUTUBE - Google LLC
208.117.234.41;36040;YOUTUBE - Google LLC
208.117.242.137;43515;YOUTUBE - Google Ireland Limited
2a00:1450:4016:7::9;15169;GOOGLE - Google LLC
173.194.51.167;15169;GOOGLE - Google LLC
2607:f8b0:4006:15::9;15169;GOOGLE - Google LLC
2607:f8b0:400b:4::b;15169;GOOGLE - Google LLC
173.194.5.105;15169;GOOGLE - Google LLC
2a00:1450:401f:d::16;15169;GOOGLE - Google LLC
64.15.112.80;43515;YOUTUBE - Google Ireland Limited
74.125.162.54;15169;GOOGLE - Google LLC
109.105.109.204;2603;NORDUNET - NORDUnet
2001:948:7:1::c;2603;NORDUNET - NORDUnet
173.194.16.86;15169;GOOGLE - Google LLC
2a00:1450:400a:4::16;15169;GOOGLE - Google LLC
2a00:1450:401c:14::b;15169;GOOGLE - Google LLC
2a00:1450:401c:17::b;15169;GOOGLE - Google LLC
83.255.235.80;39651;COMHEM-SWEDEN - Com Hem AB
2a00:1450:401c:f::10;15169;GOOGLE - Google LLC
74.125.14.118;15169;GOOGLE - Google LLC
74.125.165.86;15169;GOOGLE - Google LLC
2001:1291:0:91::10;16735;ALGAR TELECOM S/A
149.3.176.16;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
149.3.177.112;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
74.125.14.246;15169;GOOGLE - Google LLC
173.194.8.86;15169;GOOGLE - Google LLC
2607:f8b0:4007:16::16;15169;GOOGLE - Google LLC
173.194.8.70;15169;GOOGLE - Google LLC
2607:f8b0:4007:16::7;15169;GOOGLE - Google LLC
2607:f8b0:4007:b::b;15169;GOOGLE - Google LLC
74.125.103.123;15169;GOOGLE - Google LLC
173.194.29.9;15169;GOOGLE - Google LLC
2607:f8b0:4002:27::9;15169;GOOGLE - Google LLC
90.201.127.18;5607;BSKYB-BROADBAND-AS - Sky UK Limited
2a02:c7a:8000:f::12;5607;BSKYB-BROADBAND-AS - Sky UK Limited
74.125.5.214;15169;GOOGLE - Google LLC
2607:f8b0:400f:5::b;15169;GOOGLE - Google LLC
74.125.1.112;15169;GOOGLE - Google LLC
173.194.54.219;15169;GOOGLE - Google LLC
208.117.234.86;36040;YOUTUBE - Google LLC
173.194.7.105;15169;GOOGLE - Google LLC
74.125.170.201;15169;GOOGLE - Google LLC
74.125.174.118;15169;GOOGLE - Google LLC
173.194.130.86;15169;GOOGLE - Google LLC
74.125.172.118;15169;GOOGLE - Google LLC
173.194.31.249;15169;GOOGLE - Google LLC
74.125.0.57;15169;GOOGLE - Google LLC
2a00:1450:401e:34::16;15169;GOOGLE - Google LLC
74.125.111.214;15169;GOOGLE - Google LLC
2a00:1450:401e:18::16;15169;GOOGLE - Google LLC
111.168.255.208;2518;BIGLOBE BIGLOBE Inc.
2404:6800:400a:3::b;15169;GOOGLE - Google LLC
148.123.25.80;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4610:c:1::10;2119;TELENOR-NEXTEL - Telenor Norge AS
184.150.152.144;577;BACOM - Bell Canada
2607:f8b0:400b:803::16;15169;GOOGLE - Google LLC
2607:f8b0:400b:804::16;15169;GOOGLE - Google LLC
2620:11a:a00a::1e;36040;YOUTUBE - Google LLC
2620:11a:a00d::1e;43515;YOUTUBE - Google Ireland Limited
173.194.5.106;15169;GOOGLE - Google LLC
2a00:1450:401f:1::a;15169;GOOGLE - Google LLC
173.194.0.207;15169;GOOGLE - Google LLC
173.194.19.47;15169;GOOGLE - Google LLC
74.125.162.111;15169;GOOGLE - Google LLC
173.194.18.47;15169;GOOGLE - Google LLC
2a00:1450:400a:7::f;15169;GOOGLE - Google LLC
173.194.16.207;15169;GOOGLE - Google LLC
2a00:1450:4005:9::f;15169;GOOGLE - Google LLC
173.194.139.213;15169;GOOGLE - Google LLC
209.85.226.240;15169;GOOGLE - Google LLC
2a00:1450:401c:22::15;15169;GOOGLE - Google LLC
2a00:1450:401c:5::f;15169;GOOGLE - Google LLC
173.194.157.213;15169;GOOGLE - Google LLC
74.125.100.239;15169;GOOGLE - Google LLC
74.125.111.143;15169;GOOGLE - Google LLC
82.76.231.16;8708;RCS-RDS - RCS & RDS SA
82.76.79.83;8708;RCS-RDS - RCS & RDS SA
173.194.27.232;15169;GOOGLE - Google LLC
2001:1291:0:91::13;16735;ALGAR TELECOM S/A
173.194.57.213;15169;GOOGLE - Google LLC
82.94.234.13;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:2000:7d::d;3265;XS4ALL-NL - Xs4all Internet BV
74.125.14.175;15169;GOOGLE - Google LLC
173.194.26.239;15169;GOOGLE - Google LLC
2607:f8b0:4007:13::f;15169;GOOGLE - Google LLC
173.194.12.59;15169;GOOGLE - Google LLC
2607:f8b0:4007:f::b;15169;GOOGLE - Google LLC
74.125.6.79;15169;GOOGLE - Google LLC
2607:f8b0:4013:2::f;15169;GOOGLE - Google LLC
173.194.12.56;15169;GOOGLE - Google LLC
208.117.252.118;36040;YOUTUBE - Google LLC
208.117.242.118;43515;YOUTUBE - Google Ireland Limited
208.117.236.182;36040;YOUTUBE - Google LLC
173.194.152.8;15169;GOOGLE - Google LLC
2607:f8b0:400f:2::f;15169;GOOGLE - Google LLC
74.125.161.79;15169;GOOGLE - Google LLC
74.125.166.172;15169;GOOGLE - Google LLC
173.194.132.111;15169;GOOGLE - Google LLC
74.125.172.111;15169;GOOGLE - Google LLC
173.194.61.239;15169;GOOGLE - Google LLC
173.194.130.239;15169;GOOGLE - Google LLC
173.194.31.250;15169;GOOGLE - Google LLC
74.125.159.10;15169;GOOGLE - Google LLC
2607:f8b0:4006:2b::a;15169;GOOGLE - Google LLC
74.125.0.58;15169;GOOGLE - Google LLC
84.208.42.13;41164;GET-NO - Get AS
2a00:1450:401e:12::f;15169;GOOGLE - Google LLC
74.125.173.175;15169;GOOGLE - Google LLC
74.125.99.143;15169;GOOGLE - Google LLC
2a00:1450:401e:29::f;15169;GOOGLE - Google LLC
2a00:1450:4016:6::f;15169;GOOGLE - Google LLC
2404:6800:400a:c::8;15169;GOOGLE - Google LLC
193.212.4.47;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4600:9:308::f;2119;TELENOR-NEXTEL - Telenor Norge AS
2607:f8b0:4009:32::a;15169;GOOGLE - Google LLC
2607:f8b0:400b:4::a;15169;GOOGLE - Google LLC
2620:11a:a00a::23;36040;YOUTUBE - Google LLC
208.117.234.47;36040;YOUTUBE - Google LLC
208.117.242.47;43515;YOUTUBE - Google Ireland Limited
208.117.252.207;36040;YOUTUBE - Google LLC
2607:f8b0:401a:1c::15;15169;GOOGLE - Google LLC
173.194.141.232;15169;GOOGLE - Google LLC
173.194.55.72;15169;GOOGLE - Google LLC
209.85.231.56;15169;GOOGLE - Google LLC
74.125.170.218;15169;GOOGLE - Google LLC
167.142.232.19;5056;AUREON-5056 - Aureon Network Services
2001:5f8:1:4::13;5056;AUREON-5056 - Aureon Network Services
2a00:1450:401b::8;15169;GOOGLE - Google LLC
2a02:fe0:1:6006::d;41164;GET-NO - Get AS
74.125.4.10;15169;GOOGLE - Google LLC
2a00:1450:401f:1d::17;15169;GOOGLE - Google LLC
64.15.112.77;43515;YOUTUBE - Google Ireland Limited
74.125.162.87;15169;GOOGLE - Google LLC
194.122.80.13;36040;YOUTUBE - Google LLC
173.194.16.151;15169;GOOGLE - Google LLC
173.194.18.55;15169;GOOGLE - Google LLC
2a00:1450:400a:7::17;15169;GOOGLE - Google LLC
2a00:1450:401c:25::11;15169;GOOGLE - Google LLC
74.125.14.119;15169;GOOGLE - Google LLC
82.76.231.13;8708;RCS-RDS - RCS & RDS SA
74.125.165.55;15169;GOOGLE - Google LLC
2001:1291:0:122::11;16735;ALGAR TELECOM S/A
80.239.229.205;1299;TELIANET - Telia Company AB
2001:2030:10:1::d;1299;TELIANET - Telia Company AB
149.3.176.45;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
149.3.177.77;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
173.194.26.247;15169;GOOGLE - Google LLC
2607:f8b0:4007:13::17;15169;GOOGLE - Google LLC
173.194.142.250;15169;GOOGLE - Google LLC
74.125.161.119;15169;GOOGLE - Google LLC
2607:f8b0:400f:3::17;15169;GOOGLE - Google LLC
74.125.103.215;15169;GOOGLE - Google LLC
173.194.24.17;15169;GOOGLE - Google LLC
173.194.53.204;15169;GOOGLE - Google LLC
74.125.172.119;15169;GOOGLE - Google LLC
173.194.61.76;15169;GOOGLE - Google LLC
173.194.130.23;15169;GOOGLE - Google LLC
173.194.130.247;15169;GOOGLE - Google LLC
74.125.156.113;15169;GOOGLE - Google LLC
74.125.159.12;15169;GOOGLE - Google LLC
74.125.170.236;15169;GOOGLE - Google LLC
74.125.166.87;15169;GOOGLE - Google LLC
84.208.42.79;41164;GET-NO - Get AS
173.194.151.108;15169;GOOGLE - Google LLC
2a00:1450:4001:2a::c;15169;GOOGLE - Google LLC
173.194.151.204;15169;GOOGLE - Google LLC
2a00:1450:401e:3c::c;15169;GOOGLE - Google LLC
220.102.0.81;2518;BIGLOBE BIGLOBE Inc.
2404:6800:400a:6::17;15169;GOOGLE - Google LLC
193.212.4.17;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4600:9:307::11;2119;TELENOR-NEXTEL - Telenor Norge AS
184.150.152.141;577;BACOM - Bell Canada
2607:f8b0:400b:8::17;15169;GOOGLE - Google LLC
2620:11a:a00d::16;43515;YOUTUBE - Google Ireland Limited
2620:11a:a00a::1f;36040;YOUTUBE - Google LLC
2a00:1450:401f:8::16;15169;GOOGLE - Google LLC
64.15.112.16;43515;YOUTUBE - Google Ireland Limited
74.125.8.27;15169;GOOGLE - Google LLC
74.125.104.86;15169;GOOGLE - Google LLC
82.76.79.80;8708;RCS-RDS - RCS & RDS SA
149.3.176.48;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
74.125.14.182;15169;GOOGLE - Google LLC
173.194.26.54;15169;GOOGLE - Google LLC
2001:4860:4007:5::16;15169;GOOGLE - Google LLC
2607:f8b0:4002:13::16;15169;GOOGLE - Google LLC
74.125.7.182;15169;GOOGLE - Google LLC
74.125.7.169;15169;GOOGLE - Google LLC
173.194.130.246;15169;GOOGLE - Google LLC
74.125.172.246;15169;GOOGLE - Google LLC
208.117.234.23;36040;YOUTUBE - Google LLC
173.194.143.246;15169;GOOGLE - Google LLC
74.125.166.234;15169;GOOGLE - Google LLC
173.194.132.182;15169;GOOGLE - Google LLC
173.194.132.174;15169;GOOGLE - Google LLC
2607:f8b0:4016:f::16;15169;GOOGLE - Google LLC
173.194.31.251;15169;GOOGLE - Google LLC
74.125.161.246;15169;GOOGLE - Google LLC
173.194.54.235;15169;GOOGLE - Google LLC
74.125.170.235;15169;GOOGLE - Google LLC
173.194.62.150;15169;GOOGLE - Google LLC
2a00:1450:401e:e::16;15169;GOOGLE - Google LLC
220.102.0.16;2518;BIGLOBE BIGLOBE Inc.
2404:6800:400a:e::b;15169;GOOGLE - Google LLC
148.123.29.80;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4610:c:1001::10;2119;TELENOR-NEXTEL - Telenor Norge AS
173.194.31.54;15169;GOOGLE - Google LLC
2620:11a:a00d::1f;43515;YOUTUBE - Google Ireland Limited
2620:11a:a00a:1::10;36040;YOUTUBE - Google LLC
64.15.116.176;36040;YOUTUBE - Google LLC
173.194.13.72;15169;GOOGLE - Google LLC
2a00:1450:401f:1b::8;15169;GOOGLE - Google LLC
64.15.112.14;43515;YOUTUBE - Google Ireland Limited
74.125.162.72;15169;GOOGLE - Google LLC
2a00:1450:400a:3::8;15169;GOOGLE - Google LLC
74.125.13.104;15169;GOOGLE - Google LLC
2a00:1450:401c:1::b;15169;GOOGLE - Google LLC
2a00:1450:401c:3::b;15169;GOOGLE - Google LLC
209.85.230.57;15169;GOOGLE - Google LLC
2a00:1450:401c:20::19;15169;GOOGLE - Google LLC
74.125.8.59;15169;GOOGLE - Google LLC
111.168.255.206;2518;BIGLOBE BIGLOBE Inc.
74.125.14.8;15169;GOOGLE - Google LLC
82.76.231.14;8708;RCS-RDS - RCS & RDS SA
74.125.14.168;15169;GOOGLE - Google LLC
173.194.8.232;15169;GOOGLE - Google LLC
2607:f8b0:4007:1b::8;15169;GOOGLE - Google LLC
173.194.8.248;15169;GOOGLE - Google LLC
2607:f8b0:4007:1b::14;15169;GOOGLE - Google LLC
173.194.29.75;15169;GOOGLE - Google LLC
2607:f8b0:4002:2c::9;15169;GOOGLE - Google LLC
2607:f8b0:4002:2c::b;15169;GOOGLE - Google LLC
74.125.3.120;15169;GOOGLE - Google LLC
74.125.157.181;15169;GOOGLE - Google LLC
74.125.157.185;15169;GOOGLE - Google LLC
74.125.155.144;15169;GOOGLE - Google LLC
173.194.54.168;15169;GOOGLE - Google LLC
74.125.172.136;15169;GOOGLE - Google LLC
173.194.130.104;15169;GOOGLE - Google LLC
74.125.174.72;15169;GOOGLE - Google LLC
173.194.31.248;15169;GOOGLE - Google LLC
2607:f8b0:4006:11::16;15169;GOOGLE - Google LLC
173.194.152.27;15169;GOOGLE - Google LLC
173.194.134.239;15169;GOOGLE - Google LLC
173.194.134.232;15169;GOOGLE - Google LLC
173.194.12.168;15169;GOOGLE - Google LLC
2a00:1450:401e:23::8;15169;GOOGLE - Google LLC
74.125.163.168;15169;GOOGLE - Google LLC
2a00:1450:4016:2::8;15169;GOOGLE - Google LLC
212.56.71.14;6871;PLUSNET - British Telecommunications PLC
184.150.152.142;577;BACOM - Bell Canada
2620:11a:a00a:1::e;36040;YOUTUBE - Google LLC
2620:11a:a00d::15;43515;YOUTUBE - Google Ireland Limited
173.194.13.109;15169;GOOGLE - Google LLC
2a00:1450:401f:1::c;15169;GOOGLE - Google LLC
173.194.13.111;15169;GOOGLE - Google LLC
64.15.112.83;43515;YOUTUBE - Google Ireland Limited
74.125.160.175;15169;GOOGLE - Google LLC
2a00:1450:401e:f::f;15169;GOOGLE - Google LLC
64.15.116.206;36040;YOUTUBE - Google LLC
2620:11a:a010:6::e;43515;YOUTUBE - Google Ireland Limited
173.194.16.79;15169;GOOGLE - Google LLC
2a00:1450:400a:4::f;15169;GOOGLE - Google LLC
2a00:1450:401c:3::8;15169;GOOGLE - Google LLC
83.255.235.83;39651;COMHEM-SWEDEN - Com Hem AB
2a00:1450:401c:20::14;15169;GOOGLE - Google LLC
173.194.157.148;15169;GOOGLE - Google LLC
74.125.111.175;15169;GOOGLE - Google LLC
173.194.136.111;15169;GOOGLE - Google LLC
213.155.151.179;1299;TELIANET - Telia Company AB
2001:2030:11:1::13;1299;TELIANET - Telia Company AB
149.3.176.49;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
149.3.177.115;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
74.125.160.79;15169;GOOGLE - Google LLC
173.194.26.151;15169;GOOGLE - Google LLC
2607:f8b0:4007:10::12;15169;GOOGLE - Google LLC
173.194.26.143;15169;GOOGLE - Google LLC
2607:f8b0:4007:10::f;15169;GOOGLE - Google LLC
173.194.144.12;15169;GOOGLE - Google LLC
2607:f8b0:4002:19::c;15169;GOOGLE - Google LLC
208.117.239.168;43515;YOUTUBE - Google Ireland Limited
173.194.11.72;15169;GOOGLE - Google LLC
2607:f8b0:400f:4::8;15169;GOOGLE - Google LLC
74.125.3.40;15169;GOOGLE - Google LLC
173.194.54.200;15169;GOOGLE - Google LLC
173.194.11.15;15169;GOOGLE - Google LLC
173.194.7.72;15169;GOOGLE - Google LLC
74.125.174.15;15169;GOOGLE - Google LLC
173.194.130.207;15169;GOOGLE - Google LLC
74.125.166.111;15169;GOOGLE - Google LLC
195.13.189.14;12578;APOLLO-AS - SIA Lattelekom
2a02:2330:a:9::e;12578;APOLLO-AS - SIA Lattelekom
2a00:1450:401e:1c::f;15169;GOOGLE - Google LLC
173.194.62.175;15169;GOOGLE - Google LLC
193.212.4.51;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4600:9:308::13;2119;TELENOR-NEXTEL - Telenor Norge AS
2607:f8b0:400b:8::f;15169;GOOGLE - Google LLC
2620:11a:a00a::22;36040;YOUTUBE - Google LLC
2620:11a:a00d::22;43515;YOUTUBE - Google Ireland Limited
173.194.5.139;15169;GOOGLE - Google LLC
2a00:1450:401f:7::b;15169;GOOGLE - Google LLC
74.125.162.105;15169;GOOGLE - Google LLC
173.194.18.9;15169;GOOGLE - Google LLC
2a00:1450:400a:6::9;15169;GOOGLE - Google LLC
173.194.139.184;15169;GOOGLE - Google LLC
2a00:1450:401c:8::9;15169;GOOGLE - Google LLC
74.125.154.180;15169;GOOGLE - Google LLC
2a00:1450:401c:18::9;15169;GOOGLE - Google LLC
83.255.236.15;39651;COMHEM-SWEDEN - Com Hem AB
173.194.153.73;15169;GOOGLE - Google LLC
74.125.104.73;15169;GOOGLE - Google LLC
82.76.231.19;8708;RCS-RDS - RCS & RDS SA
173.194.27.154;15169;GOOGLE - Google LLC
149.3.176.19;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
74.125.99.169;15169;GOOGLE - Google LLC
173.194.8.201;15169;GOOGLE - Google LLC
2607:f8b0:4007:1a::9;15169;GOOGLE - Google LLC
173.194.29.27;15169;GOOGLE - Google LLC
2607:f8b0:4002:14::b;15169;GOOGLE - Google LLC
2607:f8b0:4004:f::18;15169;GOOGLE - Google LLC
90.201.127.80;5607;BSKYB-BROADBAND-AS - Sky UK Limited
2a02:c7a:8000:10::10;5607;BSKYB-BROADBAND-AS - Sky UK Limited
74.125.3.12;15169;GOOGLE - Google LLC
208.117.252.79;36040;YOUTUBE - Google LLC
74.125.3.106;15169;GOOGLE - Google LLC
2607:f8b0:400f:1::9;15169;GOOGLE - Google LLC
74.125.161.41;15169;GOOGLE - Google LLC
2607:f8b0:401a:9::9;15169;GOOGLE - Google LLC
173.194.25.73;15169;GOOGLE - Google LLC
173.194.53.248;15169;GOOGLE - Google LLC
74.125.174.79;15169;GOOGLE - Google LLC
173.194.130.233;15169;GOOGLE - Google LLC
173.194.61.137;15169;GOOGLE - Google LLC
74.125.172.105;15169;GOOGLE - Google LLC
2607:f8b0:4006:17::9;15169;GOOGLE - Google LLC
173.194.54.42;15169;GOOGLE - Google LLC
74.125.162.201;15169;GOOGLE - Google LLC
2a00:1450:401e:20::9;15169;GOOGLE - Google LLC
2a00:1450:401e:13::9;15169;GOOGLE - Google LLC
2607:f8b0:400b:805::f;15169;GOOGLE - Google LLC
2607:f8b0:400b:9::9;15169;GOOGLE - Google LLC
173.194.55.58;15169;GOOGLE - Google LLC
2607:f8b0:401a:25::a;15169;GOOGLE - Google LLC
74.125.4.44;15169;GOOGLE - Google LLC
2a00:1450:401f:1::7;15169;GOOGLE - Google LLC
74.125.162.113;15169;GOOGLE - Google LLC
173.194.16.145;15169;GOOGLE - Google LLC
2a00:1450:4005:9::11;15169;GOOGLE - Google LLC
188.247.240.13;39737;NETVISION-AS - Net Vision Telecom SRL
208.117.236.241;36040;YOUTUBE - Google LLC
2620:11a:a010:3::d;43515;YOUTUBE - Google Ireland Limited
74.125.13.74;15169;GOOGLE - Google LLC
2a00:1450:400a:2::a;15169;GOOGLE - Google LLC
209.85.226.185;15169;GOOGLE - Google LLC
2a00:1450:4008:2::11;15169;GOOGLE - Google LLC
74.125.8.12;15169;GOOGLE - Google LLC
2001:1700:f00::c;6730;SUNRISE - Sunrise Communications AG
173.194.139.25;15169;GOOGLE - Google LLC
2a00:1450:401c::c;15169;GOOGLE - Google LLC
2404:6800:400a:f::c;15169;GOOGLE - Google LLC
83.255.236.77;39651;COMHEM-SWEDEN - Com Hem AB
2a00:1450:400e:25::19;15169;GOOGLE - Google LLC
111.168.255.205;2518;BIGLOBE BIGLOBE Inc.
82.94.234.17;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:2000:7d::11;3265;XS4ALL-NL - Xs4all Internet BV
74.125.104.113;15169;GOOGLE - Google LLC
173.194.48.17;15169;GOOGLE - Google LLC
2a00:1450:400f::11;15169;GOOGLE - Google LLC
173.194.48.10;15169;GOOGLE - Google LLC
2a00:1450:400f::a;15169;GOOGLE - Google LLC
82.76.79.77;8708;RCS-RDS - RCS & RDS SA
173.194.27.220;15169;GOOGLE - Google LLC
2001:1291:0:122::13;16735;ALGAR TELECOM S/A
149.3.176.83;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
74.125.173.177;15169;GOOGLE - Google LLC
74.125.99.209;15169;GOOGLE - Google LLC
173.194.26.49;15169;GOOGLE - Google LLC
2001:4860:4007:5::11;15169;GOOGLE - Google LLC
173.194.17.204;15169;GOOGLE - Google LLC
2607:f8b0:4002:16::c;15169;GOOGLE - Google LLC
2607:f8b0:4002:16::19;15169;GOOGLE - Google LLC
173.194.17.217;15169;GOOGLE - Google LLC
173.194.12.60;15169;GOOGLE - Google LLC
2607:f8b0:4007:f::c;15169;GOOGLE - Google LLC
207.34.103.13;852;ASN852 - TELUS Communications Inc.
2001:56a:2:8::d;852;ASN852 - TELUS Communications Inc.
90.201.127.83;5607;BSKYB-BROADBAND-AS - Sky UK Limited
2a02:c7a:8000:10::13;5607;BSKYB-BROADBAND-AS - Sky UK Limited
74.125.172.241;15169;GOOGLE - Google LLC
2607:f8b0:4006:20::11;15169;GOOGLE - Google LLC
173.194.61.145;15169;GOOGLE - Google LLC
2607:f8b0:4006:11::11;15169;GOOGLE - Google LLC
173.194.143.41;15169;GOOGLE - Google LLC
208.117.242.41;43515;YOUTUBE - Google Ireland Limited
173.194.29.152;15169;GOOGLE - Google LLC
173.194.143.81;15169;GOOGLE - Google LLC
2607:f8b0:4000:1::19;15169;GOOGLE - Google LLC
74.125.161.113;15169;GOOGLE - Google LLC
2607:f8b0:400f:3::11;15169;GOOGLE - Google LLC
74.125.103.241;15169;GOOGLE - Google LLC
74.125.166.138;15169;GOOGLE - Google LLC
173.194.63.120;15169;GOOGLE - Google LLC
173.194.63.113;15169;GOOGLE - Google LLC
173.194.130.177;15169;GOOGLE - Google LLC
2620:11a:a00a:1::d;36040;YOUTUBE - Google LLC
2607:f8b0:4016:3::11;15169;GOOGLE - Google LLC
2607:f8b0:4005:19::7;15169;GOOGLE - Google LLC
74.125.103.232;15169;GOOGLE - Google LLC
2607:f8b0:4005:7::11;15169;GOOGLE - Google LLC
74.125.170.231;15169;GOOGLE - Google LLC
173.194.54.252;15169;GOOGLE - Google LLC
2607:f8b0:4006:17::11;15169;GOOGLE - Google LLC
2607:f8b0:4006:2c::7;15169;GOOGLE - Google LLC
74.125.161.209;15169;GOOGLE - Google LLC
173.194.54.251;15169;GOOGLE - Google LLC
74.125.161.200;15169;GOOGLE - Google LLC
206.248.149.141;5645;TEKSAVVY - TekSavvy Solutions
2607:f2c0:1:51::d;5645;TEKSAVVY - TekSavvy Solutions
195.122.30.13;12578;APOLLO-AS - SIA Lattelekom
2a02:2330:a:9::d;12578;APOLLO-AS - SIA Lattelekom
208.111.59.14;40300;DRF-IXNET-HI - DR Fortress
2001:5f8:1:4::d;5056;AUREON-5056 - Aureon Network Services
2a00:1450:401e:14::11;15169;GOOGLE - Google LLC
2a00:1450:401e:29::11;15169;GOOGLE - Google LLC
173.194.5.167;15169;GOOGLE - Google LLC
2a02:fe0:1:6007::11;41164;GET-NO - Get AS
193.212.4.19;2119;TELENOR-NEXTEL - Telenor Norge AS
2001:4600:9:307::13;2119;TELENOR-NEXTEL - Telenor Norge AS
212.56.71.13;6871;PLUSNET - British Telecommunications PLC
2607:f8b0:400b:803::11;15169;GOOGLE - Google LLC
194.78.0.81;5432;BELGACOM-SKYNET-AS - Proximus NV
2a02:a000:1:203::11;5432;BELGACOM-SKYNET-AS - Proximus NV
173.194.9.81;15169;GOOGLE - Google LLC
2a00:1450:4007:a::11;15169;GOOGLE - Google LLC
2607:f8b0:4017:20::11;15169;GOOGLE - Google LLC
2607:f8b0:4017:13::c;15169;GOOGLE - Google LLC
173.194.5.108;15169;GOOGLE - Google LLC
2a00:1450:401f:8::e;15169;GOOGLE - Google LLC
64.15.112.78;43515;YOUTUBE - Google Ireland Limited
74.125.162.14;15169;GOOGLE - Google LLC
2a00:1450:4005:6::e;15169;GOOGLE - Google LLC
173.194.18.206;15169;GOOGLE - Google LLC
64.15.116.109;36040;YOUTUBE - Google LLC
64.15.116.142;36040;YOUTUBE - Google LLC
2620:11a:a010:4::e;43515;YOUTUBE - Google Ireland Limited
208.117.236.110;36040;YOUTUBE - Google LLC
